curve_id,Species,Temp,Medium,Rep,Citation,Time_units,PopBio_units,model,K,r,N0,t0
"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.__Spoilage__20__C02 Beef Striploins__1",Spoilage,20,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",Hours,N,gompertz,528231754527317.44,0.09397268063302856,,36.210533913204415
"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.__Spoilage__20__Vacuum Beef Striploins__1",Spoilage,20,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",Hours,N,logistic,16130.451999993606,4.35317180600429,26.455658421385735,
"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.__Spoilage__20__Vacuum Beef Striploins__1",Spoilage,20,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",Hours,N,gompertz,35923.65852238873,1.2862159906434674,,1.8135189366716016
"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.__Spoilage__30__C02 Beef Striploins__1",Spoilage,30,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",Hours,N,logistic,25287.020080931467,3.768038926472861,36.131466965183925,
"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.__Spoilage__30__C02 Beef Striploins__1",Spoilage,30,C02 Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",Hours,N,gompertz,11593226262.179966,0.21618630008195,,13.787236115244662
"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.__Spoilage__30__Vacuum Beef Striploins__1",Spoilage,30,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",Hours,N,logistic,16918.672801831566,3.564625218218849,324.7948452204207,
"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.__Spoilage__30__Vacuum Beef Striploins__1",Spoilage,30,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",Hours,N,gompertz,38852.15051869943,1.1771747813708056,,1.4657132897252918
"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.__Spoilage__8__Vacuum Beef Striploins__1",Spoilage,8,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",Hours,N,logistic,43132.84227867189,0.7158894607393761,367.8758826545235,
"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.__Spoilage__8__Vacuum Beef Striploins__1",Spoilage,8,Vacuum Beef Striploins,1,"Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30.",Hours,N,gompertz,190743.1560534783,0.17798514170256416,,11.01693838147569
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__10__Pasteurised Full-fat Milk__1",Serratia marcescens,10,Pasteurised Full-fat Milk,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",Hours,N,logistic,918.7902858565085,0.008032534446625831,3.3187818115229456e-07,
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__10__Pasteurised Full-fat Milk__1",Serratia marcescens,10,Pasteurised Full-fat Milk,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",Hours,N,gompertz,1225.8710126841427,0.0077596025041935515,,2774.5677932781155
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__15__Pasteurised Double Cream__1",Serratia marcescens,15,Pasteurised Double Cream,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",Hours,N,logistic,2054.10207041232,0.007014997279464679,0.16898428649472322,
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__15__Pasteurised Double Cream__1",Serratia marcescens,15,Pasteurised Double Cream,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",Hours,N,gompertz,2058.2076727260014,0.003767789376390397,,1263.5845096963683
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__15__Pasteurised Full-fat Milk__1",Serratia marcescens,15,Pasteurised Full-fat Milk,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",Hours,N,logistic,2352.1298728874644,0.008411589761382197,0.05354324570416935,
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__15__Pasteurised Full-fat Milk__1",Serratia marcescens,15,Pasteurised Full-fat Milk,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",Hours,N,gompertz,2374.5148119200126,0.002703173214479555,,1285.6053046567497
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__15__UHT Double Cream__1",Serratia marcescens,15,UHT Double Cream,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",Hours,N,logistic,2880.183227210587,0.005081679275503594,8.152740323943094,
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__15__UHT Double Cream__1",Serratia marcescens,15,UHT Double Cream,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",Hours,N,gompertz,2908.9301176741697,0.0031404817015895053,,1022.3889673577684
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__15__UHT Full-fat Milk__1",Serratia marcescens,15,UHT Full-fat Milk,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",Hours,N,logistic,2356.3224399772466,0.0043926655765813855,5.231481783567466,
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__15__UHT Full-fat Milk__1",Serratia marcescens,15,UHT Full-fat Milk,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",Hours,N,gompertz,2428.4640268518997,0.0022035074753005333,,1273.2748885814472
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__6__Pasteurised Double Cream__1",Serratia marcescens,6,Pasteurised Double Cream,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",Hours,N,logistic,187.81646677742097,0.17152230625998027,6.93215140285951,
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__6__Pasteurised Double Cream__1",Serratia marcescens,6,Pasteurised Double Cream,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",Hours,N,gompertz,1663.1753672875693,0.0004390234027303366,,8365.890257550243
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__6__Pasteurised Full-fat Milk__1",Serratia marcescens,6,Pasteurised Full-fat Milk,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",Hours,N,logistic,212.89814726671452,0.01,0.9999999999999999,
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__6__Pasteurised Full-fat Milk__1",Serratia marcescens,6,Pasteurised Full-fat Milk,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",Hours,N,gompertz,1976.6793758164954,0.0002892934347419553,,12180.807646856418
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__6__Pasteurised Skim Milk__1",Serratia marcescens,6,Pasteurised Skim Milk,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",Hours,N,gompertz,463.6071031914023,0.03815561754987178,,8344.371058884048
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__6__UHT Double Cream__1",Serratia marcescens,6,UHT Double Cream,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",Hours,N,logistic,285.1440645356446,0.0034315128976499945,1.0039312756582129e-08,
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__6__UHT Double Cream__1",Serratia marcescens,6,UHT Double Cream,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",Hours,N,gompertz,665.2418021080442,0.0008186225497003728,,7659.257951773874
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__6__UHT Full-fat Milk__1",Serratia marcescens,6,UHT Full-fat Milk,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",Hours,N,logistic,677.7580828728844,0.0020704639113630556,0.00020064795493128607,
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__6__UHT Full-fat Milk__1",Serratia marcescens,6,UHT Full-fat Milk,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",Hours,N,gompertz,1265.482795447449,0.0010405310754717308,,7712.886214754307
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__6__UHT Skim Milk__1",Serratia marcescens,6,UHT Skim Milk,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",Hours,N,logistic,151.72038933214102,0.008143550404665852,0.7969224877476296,
"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.__Serratia marcescens__6__UHT Skim Milk__1",Serratia marcescens,6,UHT Skim Milk,1,"Phillips, J.D. and Griffiths, M.W., 1987. The relation between temperature and growth of bacteria in dairy products. Food Microbiology, 4(2), pp.173-185.",Hours,N,gompertz,288.31617990015764,0.009970114331932936,,8134.481292201676
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter aurescens__0__TGE agar__1",Arthrobacter aurescens,0,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,logistic,4829.657799097666,0.012487962013522905,0.1515310340337745,
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter aurescens__0__TGE agar__1",Arthrobacter aurescens,0,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,gompertz,1255.3733036661797,0.00507954565067956,,695.2365694459216
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter aurescens__20__TGE agar__1",Arthrobacter aurescens,20,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,logistic,261.4825259925681,0.08547287396745332,2.4082123604484327,
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter aurescens__20__TGE agar__1",Arthrobacter aurescens,20,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,gompertz,263.2089792976283,0.057426693198322755,,47.24198214464907
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter aurescens__30__TGE agar__1",Arthrobacter aurescens,30,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,logistic,637.9187119496398,0.08854107777693242,10.242086138636306,
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter aurescens__30__TGE agar__1",Arthrobacter aurescens,30,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,gompertz,687.3812807444398,0.05140022251598249,,40.59571401885823
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter aurescens__37__TGE agar__1",Arthrobacter aurescens,37,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,logistic,46.94482118767858,0.045402045589814075,0.1097504383462693,
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter aurescens__37__TGE agar__1",Arthrobacter aurescens,37,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,gompertz,47.48129735925591,0.035634659581190095,,122.49719021678901
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter aurescens__7__TGE agar__1",Arthrobacter aurescens,7,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,logistic,632.9733648812909,0.02915150498207386,11.68251488189807,
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter aurescens__7__TGE agar__1",Arthrobacter aurescens,7,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,gompertz,648.4387000443273,0.019417232195811776,,116.37987339350349
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter citreus__0__TGE agar__1",Arthrobacter citreus,0,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,logistic,84.99524179358053,0.03960639474911487,1.7452214956259452e-05,
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter citreus__0__TGE agar__1",Arthrobacter citreus,0,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,gompertz,95.03720342284609,0.02344672790127814,,378.22862112166706
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter citreus__20__TGE agar__1",Arthrobacter citreus,20,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,logistic,549.5133502894982,0.03976350771527664,8.281908260100817,
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter citreus__20__TGE agar__1",Arthrobacter citreus,20,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,gompertz,580.1653902069934,0.02236463468776663,,84.59860507132306
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter citreus__30__TGE agar__1",Arthrobacter citreus,30,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,logistic,190.9652110074978,0.07113935589546849,3.337916905511559,
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter citreus__30__TGE agar__1",Arthrobacter citreus,30,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,gompertz,196.46752327619834,0.03900956572934509,,49.265115552068636
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter citreus__37__TGE agar__1",Arthrobacter citreus,37,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,logistic,457.22483644410414,0.1389133568228262,0.03154526340767226,
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter citreus__37__TGE agar__1",Arthrobacter citreus,37,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,gompertz,457.6134242535661,0.07832556981160403,,62.93930358466712
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter citreus__7__TGE agar__1",Arthrobacter citreus,7,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,logistic,189.65932374732773,0.039250743093572175,0.25592942690646375,
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter citreus__7__TGE agar__1",Arthrobacter citreus,7,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,gompertz,200.4246118420583,0.02161741018851368,,155.4260382291566
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter globiformis__0__TGE agar__1",Arthrobacter globiformis,0,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,logistic,2.739969573898746,0.02510247449523616,2.745130551020822,
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter globiformis__0__TGE agar__1",Arthrobacter globiformis,0,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,gompertz,7.448918120350413,7.36161090471913e-07,,150.53269748620568
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter globiformis__20__TGE agar__1",Arthrobacter globiformis,20,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,logistic,132.635012166963,0.03723577743567839,9.623439808870998,
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter globiformis__20__TGE agar__1",Arthrobacter globiformis,20,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,gompertz,136.66274176730462,0.02330176210386789,,52.207538405857115
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter globiformis__30__TGE agar__1",Arthrobacter globiformis,30,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,logistic,194.59866348575818,0.04076417459899936,11.059494889288672,
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter globiformis__30__TGE agar__1",Arthrobacter globiformis,30,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,gompertz,199.14542636504612,0.024218848087029017,,53.64896113443838
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter globiformis__37__TGE agar__1",Arthrobacter globiformis,37,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,logistic,222.96035505306017,0.0600904800799726,24.185653977794825,
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter globiformis__37__TGE agar__1",Arthrobacter globiformis,37,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,gompertz,224.4058692721477,0.04032894835377606,,24.518769531419647
