curve_id,Species,Temp,Medium,Rep,Citation,Time_units,PopBio_units,model,success,rss,aic,bic,n,k,message
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter sp. 77__0__TGE agar__1",Arthrobacter sp. 77,0,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,logistic,True,8647.82240641015,122.29185303871188,125.1251699762112,19,3.0,OK
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter sp. 77__0__TGE agar__1",Arthrobacter sp. 77,0,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,gompertz,True,6357.800751217375,116.44697764713665,119.28029458463597,19,3.0,OK
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter sp. 77__20__TGE agar__1",Arthrobacter sp. 77,20,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,logistic,True,2484.324157702437,47.1029204862766,46.94065093344254,7,3.0,OK
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter sp. 77__20__TGE agar__1",Arthrobacter sp. 77,20,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,gompertz,True,1638.2647636662052,44.188379184728376,44.026109631894315,7,3.0,OK
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter sp. 77__30__TGE agar__1",Arthrobacter sp. 77,30,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,logistic,True,821.9299241000687,50.0907004794157,50.99845575839784,10,3.0,OK
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter sp. 77__30__TGE agar__1",Arthrobacter sp. 77,30,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,gompertz,True,618.7134104569046,47.250570845252305,48.15832612423444,10,3.0,OK
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter sp. 77__37__TGE agar__1",Arthrobacter sp. 77,37,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,logistic,True,0.0029229091554524808,-141.36261668233468,-138.86297665016602,17,3.0,OK
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter sp. 77__37__TGE agar__1",Arthrobacter sp. 77,37,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,gompertz,True,0.002924033484746857,-141.35607870191785,-138.8564386697492,17,3.0,OK
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter sp. 77__7__TGE agar__1",Arthrobacter sp. 77,7,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,logistic,True,27882.398111909748,105.72041974967208,107.41526782205669,13,3.0,OK
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter sp. 77__7__TGE agar__1",Arthrobacter sp. 77,7,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,gompertz,True,24089.834987113354,103.81974654756088,105.5145946199455,13,3.0,OK
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter sp. 88__0__TGE agar__1",Arthrobacter sp. 88,0,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,logistic,True,223.0043212147076,42.949143288918464,44.64399136130307,13,3.0,OK
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter sp. 88__0__TGE agar__1",Arthrobacter sp. 88,0,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,gompertz,True,333.8603017827275,48.19505276850872,49.889900840893326,13,3.0,OK
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter sp. 88__20__TGE agar__1",Arthrobacter sp. 88,20,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,logistic,True,339634.00730630476,147.35193153326753,149.2691035221133,14,3.0,OK
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter sp. 88__20__TGE agar__1",Arthrobacter sp. 88,20,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,gompertz,True,339634.2925583509,147.35194329159233,149.26911528043811,14,3.0,OK
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter sp. 88__30__TGE agar__1",Arthrobacter sp. 88,30,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,logistic,True,134245.40483249965,109.50482461606295,110.69851043445806,11,3.0,OK
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter sp. 88__30__TGE agar__1",Arthrobacter sp. 88,30,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,gompertz,True,129838.33554561141,109.13765121038578,110.3313370287809,11,3.0,OK
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter sp. 88__37__TGE agar__1",Arthrobacter sp. 88,37,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,logistic,True,0.002796871136012383,-132.42948256446817,-130.11171639774884,16,3.0,OK
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter sp. 88__37__TGE agar__1",Arthrobacter sp. 88,37,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,gompertz,True,0.0029932929018648205,-131.34351863742802,-129.02575247070868,16,3.0,OK
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter sp. 88__7__TGE agar__1",Arthrobacter sp. 88,7,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,logistic,True,233.5744987876756,35.30648851359132,35.89816224559998,9,3.0,OK
"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.__Arthrobacter sp. 88__7__TGE agar__1",Arthrobacter sp. 88,7,TGE agar,1,"Roth, N.G. and Wheaton, R.B., 1962. Continuity of psychrophilic and mesophilic growth characteristics in the genus Arthrobacter. Journal of bacteriology, 83(3), pp.551-555.",Hours,CFU,gompertz,True,177.6855857661199,32.84511935082641,33.43679308283507,9,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Lactobacillus plantarum__12__MRS broth__1",Lactobacillus plantarum,12,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,logistic,True,8964652514583098.0,549.3516323000292,551.6693984667486,16,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Lactobacillus plantarum__12__MRS broth__1",Lactobacillus plantarum,12,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,gompertz,True,3.833548947703688e+17,609.4423816160852,611.7601477828046,16,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Lactobacillus plantarum__16__MRS broth__1",Lactobacillus plantarum,16,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,logistic,True,1.0795375919914318e+18,701.3884687779215,704.05958405161,18,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Lactobacillus plantarum__16__MRS broth__1",Lactobacillus plantarum,16,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,gompertz,True,1.0476632716492613e+18,700.8489986025767,703.5201138762652,18,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Lactobacillus plantarum__20__MRS broth__1",Lactobacillus plantarum,20,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,logistic,True,4.750928217933928e+17,612.8751659506646,615.192932117384,16,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Lactobacillus plantarum__20__MRS broth__1",Lactobacillus plantarum,20,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,gompertz,True,3.7682179482616685e+17,609.1673608895309,611.4851270562502,16,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Lactobacillus plantarum__30__MRS broth__1",Lactobacillus plantarum,30,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,logistic,True,8.306873437727845e+18,538.9826529762144,540.677501048599,13,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Lactobacillus plantarum__30__MRS broth__1",Lactobacillus plantarum,30,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,gompertz,True,4.0038789772184453e+18,529.4949973754481,531.1898454478327,13,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Lactobacillus plantarum__8__MRS broth__1",Lactobacillus plantarum,8,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,logistic,True,63952.03517291044,93.63303537946126,94.5407906584434,10,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Lactobacillus plantarum__8__MRS broth__1",Lactobacillus plantarum,8,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,gompertz,True,79611.86875101647,95.82333372635664,96.73108900533877,10,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Lactobacillus sakei__12__MRS broth__1",Lactobacillus sakei,12,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,logistic,True,2.256140242988799e+17,492.1044853546221,493.79933342700673,13,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Lactobacillus sakei__12__MRS broth__1",Lactobacillus sakei,12,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,gompertz,True,2.5190156071640054e+17,493.53725041536075,495.23209848774536,13,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Lactobacillus sakei__16__MRS broth__1",Lactobacillus sakei,16,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,logistic,True,2.857575990452811e+17,531.768081453315,533.6852534421607,14,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Lactobacillus sakei__16__MRS broth__1",Lactobacillus sakei,16,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,gompertz,True,2.644034469133402e+17,530.6807329389537,532.5979049277995,14,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Lactobacillus sakei__20__MRS broth__1",Lactobacillus sakei,20,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,logistic,True,1.5474066747833616e+17,451.147444173386,452.60216412275,12,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Lactobacillus sakei__20__MRS broth__1",Lactobacillus sakei,20,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,gompertz,True,1.75019920579697e+17,452.6252345334219,454.0799544827859,12,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Lactobacillus sakei__30__MRS broth__1",Lactobacillus sakei,30,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,logistic,True,3.86326948194445e+17,425.07321664020196,426.2669024585971,11,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Lactobacillus sakei__30__MRS broth__1",Lactobacillus sakei,30,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,gompertz,True,5.5503278734665805e+17,429.0589914145551,430.25267723295025,11,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Lactobacillus sakei__4__MRS broth__1",Lactobacillus sakei,4,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,logistic,True,27378607.32104644,140.3524314093125,140.94410514132113,9,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Lactobacillus sakei__4__MRS broth__1",Lactobacillus sakei,4,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,gompertz,True,25029809.909329753,139.54518142376554,140.13685515577419,9,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Lactobacillus sakei__8__MRS broth__1",Lactobacillus sakei,8,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,logistic,True,803501885728734.5,602.1356717077734,604.9689886452728,19,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Lactobacillus sakei__8__MRS broth__1",Lactobacillus sakei,8,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,gompertz,True,508741517452508.9,593.4519218012899,596.2852387387893,19,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Weissella viridescens__12__MRS broth__1",Weissella viridescens,12,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,logistic,True,8.258614839680616e+16,514.3898545152849,516.3070265041307,14,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Weissella viridescens__12__MRS broth__1",Weissella viridescens,12,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,gompertz,True,8.083428479002171e+16,514.089683605473,516.0068555943188,14,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Weissella viridescens__16__MRS broth__1",Weissella viridescens,16,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,logistic,True,4.539996344349923e+17,649.0022105426658,651.5018505748344,17,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Weissella viridescens__16__MRS broth__1",Weissella viridescens,16,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,gompertz,True,5.3482255961723514e+17,651.7874673340048,654.2871073661734,17,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Weissella viridescens__20__MRS broth__1",Weissella viridescens,20,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,logistic,True,1.5523408592399645e+17,559.1349060486348,561.2590566519414,15,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Weissella viridescens__20__MRS broth__1",Weissella viridescens,20,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,gompertz,True,1.6869213110916765e+17,560.3820230698169,562.5061736731235,15,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Weissella viridescens__30__MRS broth__1",Weissella viridescens,30,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,logistic,True,1.54106147546147e+17,487.1490927386733,488.8439408110579,13,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Weissella viridescens__30__MRS broth__1",Weissella viridescens,30,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,gompertz,True,1.658095652243061e+17,488.1006706077519,489.7955186801365,13,3.0,OK
"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.__Weissella viridescens__4__MRS broth__1",Weissella viridescens,4,MRS broth,1,"Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.",Hours,N,logistic,True,167674.77408631158,94.49301242670029,95.08468615870895,9,3.0,OK
